22,122,32258,4.7638337719e-11
22,121,33040,0
22,125,32920,5.0104831395e-10
22,129,32257,1.60677604555e-09
22,113,33185,0
22,128,32245,1.3682893707e-10
22,122,32869,0
22,131,32660,7.09548153566e-09
22,115,32926,1.06722541915e-09
22,125,33050,2.46350140287e-09
22,110,32539,1.21495347116e-09
22,132,32428,0
22,112,32258,0
22,112,32239,3.1463243122e-09
22,110,32996,5.08562081336e-10
22,124,32449,5.39533395738e-09
22,129,33002,0
22,120,32427,0
22,121,32502,1.14370735105e-09
22,118,32989,2.9822420089e-09
22,126,32598,0
22,133,32815,1.70161840174e-09
22,122,32464,4.97828445134e-11
22,129,32749,0
22,129,32640,1.62328817055e-09
22,52,32936,1.01657349205e-10
22,108,32339,0
22,120,32756,3.10796899328e-09
22,109,33074,2.49631426641e-11
22,119,32849,3.70664055005e-10
22,54,32981,1.47018397456e-09
22,129,33145,8.90776785667e-10
22,111,33031,0
22,116,32543,0
22,53,32865,2.53619347745e-10
22,115,33091,5.38310507281e-11
22,129,32778,0
22,125,32257,0
22,131,32920,8.81617445714e-10
22,125,32983,2.42580400212e-09
22,125,33070,5.41863443004e-10
22,132,32350,0
22,123,32501,0
22,121,33035,0
22,130,33225,2.41484604535e-09
22,115,32825,3.51718654201e-13
22,129,32587,0
22,121,33031,0
22,127,32223,4.19088763692e-10
22,109,32420,3.79240638892e-10
22,115,32405,3.85389498092e-10
22,112,32763,0
22,120,33136,3.78932796252e-09
22,55,32751,0
22,127,32375,0
22,55,32971,0
22,124,32533,4.30230073789e-10
22,114,32958,0
22,122,33115,0
22,121,32743,0
22,123,33052,0
22,107,32482,7.80692843705e-10
22,116,33106,5.50502754493e-10
22,111,32367,0
22,127,32234,1.3155272427e-09
22,132,33063,0
22,132,32484,2.27512231277e-09
22,111,32804,0
22,115,33055,0
22,123,32961,6.17632167632e-10
22,113,32215,1.84990867069e-09
22,119,32997,5.09611908228e-10
22,119,33220,0
22,113,32573,0
22,54,32593,0
22,111,33098,1.36710198717e-10
22,114,32833,0
22,120,32375,0
22,126,32271,5.70561553559e-09
22,126,32325,3.55180507228e-09
22,112,32447,8.34686275653e-09
22,54,32759,2.54202658923e-09
22,109,32549,0
22,117,33204,1.65496949478e-10
22,108,32778,0
22,126,33196,6.64957422458e-10
22,133,32498,0
22,133,33222,2.01775307573e-09
22,108,32797,2.71258571161e-10
22,124,32785,0
22,107,32373,0
22,121,32800,3.01471736464e-10
22,53,32386,8.93912499578e-10
22,53,32817,0
22,123,32862,0
22,119,33193,1.657360027e-09
22,110,32375,0
22,133,32197,1.1308065595e-10
22,110,32381,0
22,118,32269,0
22,113,32552,1.97475813479e-09
22,111,33097,2.11954898077e-11
22,118,32728,2.80762435523e-09
22,55,32669,0
22,119,32518,0
22,54,32574,0
22,128,32962,6.6424099554e-10
22,113,32673,0
22,114,33041,0
22,127,32325,0
22,125,32987,1.37791023036e-09
22,110,32289,3.39510197733e-10
22,117,32461,0
22,108,32491,4.55251836229e-10
22,120,32464,0
22,111,33187,0
22,108,32631,7.09660774589e-10
22,115,32701,3.68862718148e-10
22,108,32692,7.1977712679e-10
22,130,32788,8.32781177351e-10
22,114,32457,3.21598392361e-09
22,53,33156,4.63424854047e-10
22,112,33199,0
22,109,32383,7.08016756334e-10
22,123,33180,0
22,118,32539,1.85312032386e-09
22,116,32194,0
22,53,32422,4.18648227196e-10
22,119,33197,1.52113344143e-09
22,111,32854,0
22,128,32225,8.45721270792e-11
22,110,32233,0
22,111,33173,0
22,54,32884,5.63512259077e-09
22,52,32229,0
22,112,33015,0
22,115,33160,6.90480117527e-10
22,53,32589,3.63773011713e-10
22,54,32957,5.72548231048e-10
22,117,32865,0
22,133,32235,4.20395451783e-09
22,107,32341,0
22,120,32494,1.35716682337e-09
22,107,32227,1.4394622383e-08
22,107,32350,3.63751695431e-10
22,108,32399,8.44165848335e-10
22,109,32893,0
22,109,32501,0
22,127,32702,0
22,118,32213,0
22,121,32254,0
22,133,32236,0
22,126,33153,0
22,123,32227,0
22,54,32869,3.34864580509e-10
22,54,33063,0
22,132,32318,0
22,54,32340,3.88422405351e-09
22,126,33117,1.41757094951e-09
22,115,32991,3.96111232703e-09
22,53,32887,4.15418810462e-11
22,116,33105,1.54953028186e-09
22,121,32365,4.62028970638e-10
22,129,33079,0
22,117,32769,3.46465967027e-10
22,119,32961,0
22,130,33085,1.02189545714e-09
22,126,32848,1.79341519413e-09
22,112,32954,0
22,53,33215,1.2298713159e-09
22,119,33169,6.83218814856e-10
22,128,32603,0
22,54,32211,0
22,131,32833,9.05263974893e-10
22,123,32610,1.81179515835e-11
22,113,32775,0
22,108,32670,5.36576338916e-10
22,124,32806,0
22,53,32405,1.46355816355e-09
22,53,33084,1.97087146603e-09
22,118,32245,0
22,110,32962,8.80597594843e-10
22,122,33151,0
22,117,32502,1.69893787927e-09
22,113,33046,0
22,128,33052,0
22,116,32391,0
22,112,32419,0
22,128,32421,2.39824160531e-10
22,124,32297,3.62828878053e-09
22,118,32225,4.01148891882e-10
22,116,32205,0
22,107,32448,0
22,121,32969,0
22,115,33194,1.4900569667e-09
22,116,32429,0
22,120,32789,1.79729298111e-09
22,121,32348,1.0521885585e-09
22,52,32845,0
22,108,32958,0
22,133,32873,6.06013017546e-10
22,112,32209,0
22,124,33067,0
22,107,32643,3.39999139953e-11
22,125,33056,0
22,117,32549,2.37400321623e-09
22,127,32759,5.98333826929e-10
22,111,32785,8.37932390141e-10
22,121,32869,6.98692326218e-10
22,109,32273,1.81391790477e-10
22,129,32725,0
22,114,32850,0
22,111,33012,4.77543338206e-10
22,108,32791,2.42009634555e-10
22,133,32340,2.77123390902e-09
22,114,32419,0
22,111,32384,0
22,52,32786,4.30791935457e-09
22,113,32542,0
22,117,32421,6.48161524452e-10
22,107,32212,1.3183258929e-09
22,129,32612,0
22,128,33098,5.98562976961e-10
22,55,33131,0
22,127,32216,0
22,117,32782,9.77833369831e-10
22,123,33206,8.1765483273e-11
22,121,32265,2.18565165966e-10
22,128,32806,4.57670124021e-10
22,120,32341,3.41456996011e-09
22,129,33162,1.46028966697e-10
22,55,32258,1.01140429365e-10
22,53,32536,0
22,53,33094,1.06255004795e-09
22,114,32340,0
22,123,33101,6.34883257078e-11
22,113,32392,6.15871798004e-10
22,133,33119,3.31076677185e-09
22,131,32843,0
22,133,32751,1.76397652041e-09
22,121,32498,1.71995373499e-09
22,116,32206,0
22,130,32371,0
22,120,32902,4.59695836952e-10
22,132,33093,0
22,132,33126,0
22,123,32439,0
22,132,33140,0
22,52,33005,3.6589931085e-10
22,111,32524,0
22,129,32635,1.65208291492e-09
22,119,32953,2.51925058592e-09
22,126,32567,0
22,108,32354,5.88848081406e-10
22,124,33152,0
22,122,33186,0
22,113,32499,0
22,109,32993,8.08505262739e-10
22,120,32314,0
22,131,32588,2.76423861578e-09
22,122,32284,0
22,118,33071,0
22,53,32260,1.95642968492e-09
22,133,32975,6.48417319837e-10
22,121,33132,2.2238229036e-09
22,125,32240,0
22,113,33016,0
22,117,32400,3.2465843347e-09
22,114,32476,0
22,108,32857,0
22,113,32800,2.56072496541e-10
22,118,33151,9.92562476654e-10
22,111,32678,6.38843644651e-10
22,130,32605,3.64269325814e-09
22,113,32843,0
22,116,32357,1.76744130442e-09
22,133,32551,1.47550149876e-09
22,53,33209,0
22,107,32494,0
22,130,32698,0
22,120,32753,5.19419174339e-10
22,129,33185,0
22,123,32868,0
22,129,33024,0
22,126,33103,0
22,117,33026,0
22,53,32679,8.71121841328e-10
22,125,32514,2.57434606965e-09
22,110,33164,1.76556369524e-09
22,133,33195,1.08314868186e-09
22,131,32678,4.03469258003e-09
22,129,33011,0
22,113,32202,8.76053007914e-10
22,122,32229,1.2409095973e-09
22,133,33007,2.54480880812e-10
22,52,32253,2.53947973761e-10
22,52,32267,0
22,127,32602,0
22,120,32881,6.83865464257e-10
22,52,32235,0
22,110,32752,7.82454101511e-11
22,53,32718,1.0150156271e-09
22,55,32509,0
22,113,32986,0
22,109,33109,1.88146387359e-10
22,127,32959,7.92066412458e-10
22,123,32343,4.73660222156e-10
22,113,33054,1.70963687651e-10
22,52,32649,0
22,128,32607,6.10835826365e-11
22,125,32673,2.54641818742e-09
22,113,32307,1.14932063866e-09
22,132,32600,1.20165122297e-09
22,119,32864,0
22,129,32574,9.58344292812e-10
22,128,32558,0
22,112,32818,0
22,53,33142,8.15973066892e-10
22,112,32287,0
22,131,33185,0
22,53,32391,0
22,117,33218,3.66120023187e-10
22,55,33058,0
22,112,32429,0
22,53,32251,5.97193405838e-11
22,113,32684,0
22,131,32809,0
22,113,32983,0
22,128,32622,0
22,127,32642,0
22,120,32941,1.61612678795e-09
22,126,32653,0
22,126,32393,0
22,119,32663,0
22,120,33038,6.41344080621e-09
22,133,32386,1.27099397673e-09
22,124,33099,0
22,112,32726,0
22,125,32870,2.77583112052e-09
22,124,32224,3.31535066067e-09
22,111,32269,0
22,118,32668,0
22,107,32219,0
22,107,32605,2.94629920461e-09
22,124,32383,0
22,112,32274,3.7004959097e-09
22,133,32827,4.64311078474e-09
22,116,32257,0
22,111,32729,0
22,123,32408,0
22,131,33011,0
22,114,32944,0
22,133,32968,0
22,108,32472,6.54427623203e-10
22,124,32473,1.32728672497e-09
22,53,32931,8.94908591675e-11
22,129,32932,0
22,54,32581,5.11418107862e-09
22,129,33123,0
22,124,32930,0
22,124,33040,0
22,109,32829,2.75642592085e-10
22,117,33149,0
22,127,32203,0
22,55,32641,1.40150291372e-09
22,115,33074,0
22,118,32923,1.52409640464e-09
22,115,32937,2.19384066469e-09
22,117,32527,7.71571251335e-10
22,123,32312,5.122018365e-10
22,52,32368,2.22068052835e-09
22,117,32990,0
22,126,32878,2.27368701644e-09
22,112,32873,0
22,124,32357,0
22,119,33209,0
22,116,32274,0
22,110,32931,4.3350034673e-10
22,113,32937,0
22,119,32191,0
22,52,33124,1.7508394734e-09
22,112,32731,0
22,107,32650,2.09329442669e-09
22,55,32822,0
22,133,32859,6.96862123561e-10
22,133,32293,9.3808694146e-10
22,111,32938,0
22,121,32797,6.61751542452e-10
22,108,32775,0
22,109,32692,0
22,118,32468,0
22,119,32990,2.08355555031e-10
22,109,32802,1.24350618691e-09
22,121,32805,0
22,116,32443,1.63343294446e-09
22,112,32407,1.68514269205e-09
22,112,33193,0
22,54,32392,0
22,127,32247,4.90718576884e-10
22,130,32832,1.23337628999e-09
22,113,33146,0
22,112,32659,8.63434834741e-09
22,110,32467,0
22,126,32906,0
22,130,32981,1.88507165433e-09
22,108,32740,0
22,125,32437,0
22,114,32475,1.61527324849e-09
22,132,32450,0
22,132,33029,0
22,116,33087,8.99859742276e-10
22,131,32264,2.19410978275e-09
22,113,33098,0
22,132,32396,5.23907139893e-10
22,126,32847,8.57189874637e-11
22,121,32301,0
22,123,32331,8.80149286786e-11
22,111,33130,0
22,129,32684,0
22,133,32839,2.41837305737e-09
22,128,32323,0
22,126,32559,3.13560377663e-09
22,123,32913,0
22,119,32547,1.3064846982e-09
22,120,33003,0
22,113,33053,0
22,52,32647,0
22,117,32493,0
22,121,32431,8.07387490198e-11
22,117,32207,1.94451121871e-09
22,133,32926,3.30601768184e-09
22,122,32426,1.04737551965e-10
22,114,32588,5.32335064918e-10
22,108,32820,0
22,54,32237,1.69658598281e-09
22,112,32935,0
22,114,33163,0
22,107,32596,0
22,127,32960,1.97762339837e-09
22,108,32839,0
22,130,32955,3.88437726428e-10
22,111,33192,6.0595439777e-10
22,109,32426,0
22,120,33111,2.77551848171e-09
22,120,32562,0
22,110,32323,0
22,127,32828,1.04718544947e-09
22,52,32310,3.07189873539e-09
22,122,32339,0
22,111,33015,0
22,107,32642,0
22,126,33210,0
22,131,33077,0
22,116,32785,5.50797096821e-09
22,126,32212,0
22,121,32485,0
22,128,32356,9.25792775774e-12
22,123,32659,0
22,117,33046,0
22,109,33058,2.99950286831e-10
22,128,33140,5.00408603443e-10
22,130,32388,1.12685216713e-09
22,108,32289,0
22,125,33152,1.71586123088e-09
22,108,32758,0
22,112,32995,0
22,130,32719,1.26731491967e-09
22,122,32317,3.22060600411e-10
22,111,32416,1.26405552692e-11
22,114,32656,0
22,121,32444,7.76748443343e-10
22,128,32361,0
22,112,32304,7.71350983086e-09
22,113,32751,0
22,125,32449,0
22,130,32588,0
22,109,33085,1.18997256493e-10
22,124,33037,0
22,52,32640,3.42598571734e-09
22,132,33199,0
22,129,33017,0
22,53,32500,0
22,120,32666,0
22,129,32480,5.63566970868e-10
22,54,32876,7.29275129174e-09
22,111,32843,0
22,127,32319,3.03266300961e-10
22,122,32553,0
22,126,32761,0
22,117,33071,0
22,122,33208,0
22,118,33027,9.3564223036e-10
22,120,32514,4.25874446819e-09
22,121,32512,4.88678431054e-10
22,124,33044,0
22,115,32519,0
22,124,32388,0
22,115,32227,0
22,107,32346,1.09946434179e-08
22,111,33118,0
22,130,32625,0
22,125,32487,0
22,117,32642,4.67830219009e-10
22,54,32826,8.1386097861e-10
22,126,33020,0
22,116,32722,1.25510801752e-09
22,126,32947,0
22,111,32597,8.73789929301e-12
22,132,32642,6.7936967163e-10
22,124,32497,6.22512175141e-09
22,118,32670,0
22,114,32915,0
22,55,32717,1.61697499834e-09
22,124,33161,0
22,117,32923,0
22,122,32708,1.09871223231e-09
22,123,32941,2.19720908134e-10
22,130,32915,1.60730539989e-09
22,131,33144,5.12201481229e-09
22,124,32361,2.12686579459e-09
22,132,32596,0
22,108,32380,0
22,114,32527,1.48770951114e-09
22,132,32398,1.50337431393e-09
22,124,32782,1.63780766727e-10
22,114,32451,0
22,115,32854,0
22,117,32643,0
22,131,32954,3.61985996733e-11
22,113,32225,0
22,112,32859,0
22,107,32401,1.88908089171e-09
22,131,33109,0
22,119,32266,0
22,120,33160,2.700247137e-09
22,129,32386,0
22,112,32585,7.90248755322e-09
22,119,32306,0
22,52,33126,0
22,121,32243,4.39224212556e-10
22,131,32467,1.75369319066e-09
22,107,32330,0
22,124,32496,0
22,128,32546,0
22,111,32980,0
22,115,32998,8.18593137719e-10
22,113,32832,0
22,127,33213,2.81710055283e-09
22,110,32263,0
22,118,32667,0
22,127,32459,0
22,132,32217,2.34697949963e-09
22,52,32865,0
22,130,32302,3.80769193953e-09
22,109,32438,0
22,116,32624,0
22,53,33187,2.55564458485e-11
22,55,32642,3.94591914699e-10
22,122,32841,0
22,133,32716,0
22,113,32669,0
22,55,32636,0
22,124,32834,0
22,125,33170,1.11254339075e-09
22,121,32344,0
22,110,33136,1.2601546473e-09
22,112,32736,0
22,124,32620,1.62682933791e-09
22,119,33199,7.85784770585e-11
22,121,32222,0
22,115,33168,1.19201004622e-09
22,54,32903,6.74688749314e-09
22,132,32222,2.60313715028e-09
22,129,32300,0
22,128,32188,0
22,126,32894,0
22,52,32621,0
22,109,33103,3.57014418029e-10
22,112,32411,2.35068853272e-10
22,109,32546,0
22,109,32296,1.06311315307e-09
22,109,32258,0
22,130,32662,0
22,124,32520,4.49165593608e-09
22,109,32941,5.03562080922e-10
22,115,32909,6.20884677005e-10
22,124,32942,0
22,125,32575,0
22,128,32337,0
22,117,32197,0
22,112,32213,2.87589152492e-09
22,112,32739,0
22,55,33093,0
22,119,32235,1.7294503607e-09
22,130,32491,0
22,114,33216,0
22,128,33123,1.45850442834e-10
22,113,32633,0
22,114,33103,0
22,129,32311,1.68789782151e-09
22,131,32222,1.77151449066e-09
22,127,32817,2.75304223862e-10
22,116,32216,0
22,124,32750,0
22,108,32479,5.06076069939e-10
22,121,32764,1.29567823137e-09
22,126,32910,0
22,126,32670,1.84824000549e-09
22,116,32550,0
22,128,32895,2.19010143354e-10
22,117,32187,0
22,118,32887,6.37489283584e-10
22,108,32755,0
22,124,33225,0
22,131,32689,9.68439994864e-10
22,117,32834,0
22,109,32469,0
22,132,32623,0
22,115,32437,0
